Class,Provider,Product,Blueprint,ReplaceProvider,ReplaceProduct,ReplaceBlueprint,ReplaceName,NumbersDcsv
Mk1,MichaelWhiteley,Austerity,RailVehicles\Passenger\MK1BSK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,MichaelWhiteley,Austerity,RailVehicles\Passenger\MK1SK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,MichaelWhiteley,Class 50,RailVehicles\Passenger\Mk1BG\BR_BlueGrey\Coach\mk1bg_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BG\Mk1_BG.xml,AP Mk1 BG BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BG\Numbers.dcsv
Mk1,MichaelWhiteley,Class 50,RailVehicles\Passenger\Mk1FK\BR_BlueGrey\Coach\mk1fk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,MichaelWhiteley,Class 50,RailVehicles\Passenger\Mk1SK\BR_BlueGrey\Coach\mk1sk_br.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
Mk1,MichaelWhiteley,J50,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,MichaelWhiteley,J50,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk - ecs.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,MichaelWhiteley,J50,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,Oovee,BRClass57Pack01_WCRC,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\WCRC\BSK\Mk1_BSK.xml,AP Mk1 BSK WCRC,RailVehicles\Mk1\WCRC\BSK\Numbers.dcsv
Mk1,Oovee,BRClass57Pack01_WCRC,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\WCRC\FO\Mk1_FO.xml,AP Mk1 FO WCRC,RailVehicles\Mk1\WCRC\FO\Numbers.dcsv
Mk1,Oovee,BRClass57Pack01_WCRC,RailVehicles\Passenger\MK1RMB\BR Crimson\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\WCRC\RMB\Mk1_RMB.xml,AP Mk1 RMB WCRC,RailVehicles\Mk1\WCRC\RMB\Numbers.dcsv
Mk1,Oovee,BRClass57Pack01_WCRC,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\WCRC\TSO\Mk1_TSO.xml,AP Mk1 TSO WCRC,RailVehicles\Mk1\WCRC\TSO\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1BG\BR Chocolate\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C 2,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1BSK\BR Chocolate\Coach\mk1bsk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC2\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C 2,RailVehicles\Mk1\CC2\BSK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1FK\BR Chocolate\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC2\FK\Mk1_FK.xml,AP Mk1 FK C&C 2,RailVehicles\Mk1\CC2\FK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1RMB\BR Chocolate\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC2\RMB\Mk1_RMB.xml,AP Mk1 RMB C&C 2,RailVehicles\Mk1\CC2\RMB\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1SK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC2\TSO\Mk1_TSO.xml,AP Mk1 TSO C&C 2,RailVehicles\Mk1\CC2\TSO\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\Passenger\MK1TSO\BR Chocolate\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC2\TSO\Mk1_TSO.xml,AP Mk1 TSO C&C 2,RailVehicles\Mk1\CC2\TSO\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1BSK\BR Chocolate\Coach\mk1bsk_ub.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\BSK\Mk1_BSK.xml,AP Mk1 BSK RR (unbranded),RailVehicles\Mk1\Provincial\BSK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1BSK\BR Chocolate\Coach\mk1bsk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\BSK\Mk1_BSK.xml,AP Mk1 BSK RR,RailVehicles\Mk1\Provincial\BSK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1FK\BR Chocolate\Coach\mk1fk_ub.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\FK\Mk1_FK.xml,AP Mk1 FK RR (unbranded),RailVehicles\Mk1\Provincial\FK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1FK\BR Chocolate\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\FK\Mk1_FK.xml,AP Mk1 FK RR,RailVehicles\Mk1\Provincial\FK\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1TSO\BR Chocolate\mk1tso_ub.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\TSO\Mk1_TSO.xml,AP Mk1 TSO RR (unbranded),RailVehicles\Mk1\Provincial\TSO\Numbers.dcsv
Mk1,RailRight,Class40Mainline,RailVehicles\PassengerVP1\MK1TSO\BR Chocolate\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Provincial\TSO\Mk1_TSO.xml,AP Mk1 TSO RR,RailVehicles\Mk1\Provincial\TSO\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1BFK\BR Maroon\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1BG\BR Maroon\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1BSK\BR Maroon\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1FK\BR Maroon\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\FK\Mk1_FK.xml,AP Mk1 FK Maroon,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1RMB\BR Maroon\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1SK\BR Maroon\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,6MTPack01,RailVehicles\Passenger\MK1TSO\BR Maroon\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\TSO\Mk1_TSO.xml,AP Mk1 TSO Maroon,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,RSC,A4Common,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,A4Common,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,A4Common,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\FK\Mk1_FK.xml,AP Mk1 FK Maroon,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,A4Common,RailVehicles\Passenger\MK1RMB\BR Crimson\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,A4Common,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1BSK\BR Maroon\Coach\mk1BSK_SR.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BSK\Mk1_BSK.xml,AP Mk1 BSK BR Blue/Grey (ScotRail),RailVehicles\Mk1\BRBlueGrey\BSK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1BSK\BR Maroon\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\BSK\Mk1_BSK.xml,AP Mk1 BSK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\BSK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1FK\BR Maroon\Coach\mk1fk_SR.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey (ScotRail),RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1FK\BR Maroon\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\FK\Mk1_FK.xml,AP Mk1 FK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\FK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1RMB\BR Maroon\Coach\mk1rmb_SR.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\RMB\Mk1_RMB.xml,AP Mk1 RMB BR Blue/Grey (ScotRail),RailVehicles\Mk1\BRBlueGrey\RMB\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1RMB\BR Maroon\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\RMB\Mk1_RMB.xml,AP Mk1 RMB BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\RMB\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1SK\BR Maroon\Coach\mk1sk_SR.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey (ScotRail),RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rf\MK1SK\BR Maroon\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\SK\Mk1_SK.xml,AP Mk1 SK BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\SK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rfz\MK1TSO\BR Maroon\mk1tso_SR.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\TSO\Mk1_TSO.xml,AP Mk1 TSO BR Blue/Grey (ScotRail),RailVehicles\Mk1\BRBlueGrey\TSO\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger_rfz\MK1TSO\BR Maroon\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BRBlueGrey\TSO\Mk1_TSO.xml,AP Mk1 TSO BR Blue/Grey,RailVehicles\Mk1\BRBlueGrey\TSO\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger\MK1BSK\BR Maroon\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger\MK1FK\BR Maroon\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger\MK1RMB\BR Maroon\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger\MK1SK\BR Maroon\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,Class27Pack01,RailVehicles\Passenger\MK1TSO\BR Maroon\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\TSO\Mk1_TSO.xml,AP Mk1 TSO Maroon,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,RSC,Class31Pack02,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,Class31Pack02,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,Class31Pack02,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,Class31Pack02,RailVehicles\Passenger\MK1RMB\BR Crimson\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,Class31Pack02,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,Class52Pack01,RailVehicles\Passenger\MK1BG\BR Chocolate\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,Class52Pack01,RailVehicles\Passenger\MK1BSK\BR Chocolate\Coach\mk1bsk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,Class52Pack01,RailVehicles\Passenger\MK1FK\BR Chocolate\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,Class52Pack01,RailVehicles\Passenger\MK1RMB\BR Chocolate\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\RMB\Mk1_RMB.xml,AP Mk1 RMB C&C,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,Class52Pack01,RailVehicles\Passenger\MK1TSO\BR Chocolate\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\TSO\Mk1_TSO.xml,AP Mk1 TSO C&C,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,RSC,Class67Pack01,RailVehicles\Passenger\MK1BG\RES_Mail\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\RES\BG\Mk1_BG.xml,AP Mk1 BG RES,RailVehicles\Mk1\RES\BG\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1BFK\BR Maroon\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1BG\BR Maroon\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1BSK\BR Maroon\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1FK\BR Maroon\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\FK\Mk1_FK.xml,AP Mk1 FK Maroon,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1RMB\BR Maroon\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\RMB\Mk1_RMB.xml,AP Mk1 RMB Maroon,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1SK\BR Maroon\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,DuchessPack01,RailVehicles\Passenger\MK1TSO\BR Maroon\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\TSO\Mk1_TSO.xml,AP Mk1 TSO Maroon,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1BG\BR Chocolate\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BG\Mk1_BG.xml,AP Mk1 BG C&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BG\Mk1_BG.xml,AP Mk1 BG B&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1BSK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\BSK\Mk1_BSK.xml,AP Mk1 BSK C&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BSK\Mk1_BSK.xml,AP Mk1 BSK B&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1FK\BR Chocolate\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\FK\Mk1_FK.xml,AP Mk1 FK C&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\FK\Mk1_FK.xml,AP Mk1 FK B&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1SK\BR Chocolate\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\CC\SK\Mk1_SK.xml,AP Mk1 SK C&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,FalmouthBranch,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\SK\Mk1_SK.xml,AP Mk1 SK B&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1BFK\BR Green\mk1BFK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\BFK\Mk1_BFK.xml,AP Mk1 BFK Green,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\BG\Mk1_BG.xml,AP Mk1 BG Green,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1BSK.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\BSK\Mk1_BSK.xml,AP Mk1 BSK Green,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\FK\Mk1_FK.xml,AP Mk1 FK Green,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1RMB\BR Crimson\Coach\mk1rmb.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\RMB\Mk1_RMB.xml,AP Mk1 RMB Green,RailVehicles\Mk1\BC\RMB\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\SK\Mk1_SK.xml,AP Mk1 SK Green,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,N15SirLamielPack01,RailVehicles\Passenger\MK1TSO\BR Green\mk1tso.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Green\TSO\Mk1_TSO.xml,AP Mk1 TSO Green,RailVehicles\Mk1\BC\TSO\Numbers.dcsv
Mk1,RSC,SettleCarlisle,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BG\Mk1_BG.xml,AP Mk1 BG Maroon,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,SettleCarlisle,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\BSK\Mk1_BSK.xml,AP Mk1 BSK Maroon,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,SettleCarlisle,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,SettleCarlisle,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon\SK\Mk1_SK.xml,AP Mk1 SK Maroon,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,ThompsonB1Pack01,RailVehicles\Passenger\MK1BG\BR Crimson\Coach\mk1bg.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BG\Mk1_BG.xml,AP Mk1 BG B&C,RailVehicles\Mk1\BC\BG\Numbers.dcsv
Mk1,RSC,ThompsonB1Pack01,RailVehicles\Passenger\MK1BSK\BR Crimson\Coach\mk1bsk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\BSK\Mk1_BSK.xml,AP Mk1 BSK B&C,RailVehicles\Mk1\BC\BSK\Numbers.dcsv
Mk1,RSC,ThompsonB1Pack01,RailVehicles\Passenger\MK1FK\BR Crimson\Coach\mk1fk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\FK\Mk1_FK.xml,AP Mk1 FK B&C,RailVehicles\Mk1\BC\FK\Numbers.dcsv
Mk1,RSC,ThompsonB1Pack01,RailVehicles\Passenger\MK1SK\BR Crimson\Coach\mk1sk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\BC\SK\Mk1_SK.xml,AP Mk1 SK B&C,RailVehicles\Mk1\BC\SK\Numbers.dcsv
Mk1,RSC,TornadoPack01,RailVehicles\Passenger\MK1bfk\Default\Coach\mk1bfk.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\BFK\Mk1_BFK.xml,AP Mk1 BFK Maroon 2,RailVehicles\Mk1\BC\BFK\Numbers.dcsv
Mk1,RSC,TornadoPack01,RailVehicles\Passenger\Mk1FK\LMS\Coach\mk1fk_exlms.xml,AP,BRMk1Pack01,RailVehicles\Mk1\Maroon2\FK\Mk1_FK.xml,AP Mk1 FK Maroon 2,RailVehicles\Mk1\BC\FK\Numbers.dcsv
